Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
1608033;Olesno (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,7;m2; 
1608033;Olesno (3);mieszkania na 1000 mieszkańców;2015;322,4;-; 
1608033;Olesno (3);mieszkania na 1000 mieszkańców;2022;347,2;-; 
1608033;Olesno (3);przeciętna liczba izb w 1 mieszkaniu;2015;4,56;-; 
1608033;Olesno (3);przeciętna liczba izb w 1 mieszkaniu;2022;4,61;-; 
1608033;Olesno (3);przeciętna liczba osób na 1 mieszkanie;2015;3,1;-; 
1608033;Olesno (3);przeciętna liczba osób na 1 mieszkanie;2022;2,88;-; 
1608033;Olesno (3);przeciętna liczba osób na 1 izbę;2015;0,68;-; 
1608033;Olesno (3);przeciętna liczba osób na 1 izbę;2022;0,62;-; 
1608034;Olesno - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;80,6;m2; 
1608034;Olesno - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;82,5;m2; 
1608034;Olesno - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,8;m2; 
1608034;Olesno - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;32,0;m2; 
1608034;Olesno - miasto (4);mieszkania na 1000 mieszkańców;2015;357,5;-; 
1608034;Olesno - miasto (4);mieszkania na 1000 mieszkańców;2022;387,4;-; 
1608034;Olesno - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;4,25;-; 
1608034;Olesno - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;4,28;-; 
1608034;Olesno - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;2,8;-; 
1608034;Olesno - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;2,58;-; 
1608034;Olesno - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,66;-; 
1608034;Olesno - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,6;-; 
1608035;Olesno - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;102,1;m2; 
1608035;Olesno - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;103,8;m2; 
1608035;Olesno - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,9;m2; 
1608035;Olesno - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,4;m2; 
1608035;Olesno - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;283,1;-; 
1608035;Olesno - obszar wiejski (5);mieszkania na 1000 mieszkańców;2022;302,6;-; 
1608035;Olesno - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2015;4,99;-; 
1608035;Olesno - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2022;5,09;-; 
1608035;Olesno - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2015;3,53;-; 
1608035;Olesno - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2022;3,31;-; 
1608035;Olesno - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2015;0,71;-; 
1608035;Olesno - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2022;0,65;-; 
1608043;Praszka (3);przeciętna powierzchnia użytkowa 1 mieszkania;2015;79,1;m2; 
1608043;Praszka (3);przeciętna powierzchnia użytkowa 1 mieszkania;2022;80,5;m2; 
1608043;Praszka (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,4;m2; 
1608043;Praszka (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,3;m2; 
1608043;Praszka (3);mieszkania na 1000 mieszkańców;2015;359,4;-; 
1608043;Praszka (3);mieszkania na 1000 mieszkańców;2022;389,1;-; 
1608043;Praszka (3);przeciętna liczba izb w 1 mieszkaniu;2015;4,16;-; 
1608043;Praszka (3);przeciętna liczba izb w 1 mieszkaniu;2022;4,21;-; 
1608043;Praszka (3);przeciętna liczba osób na 1 mieszkanie;2015;2,78;-; 
1608043;Praszka (3);przeciętna liczba osób na 1 mieszkanie;2022;2,57;-; 
1608043;Praszka (3);przeciętna liczba osób na 1 izbę;2015;0,67;-; 
1608043;Praszka (3);przeciętna liczba osób na 1 izbę;2022;0,61;-; 
1608044;Praszka - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;66,2;m2; 
1608044;Praszka - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;67,3;m2; 
1608044;Praszka - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;25,7;m2; 
1608044;Praszka - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;29,2;m2; 
1608044;Praszka - miasto (4);mieszkania na 1000 mieszkańców;2015;388,3;-; 
1608044;Praszka - miasto (4);mieszkania na 1000 mieszkańców;2022;433,7;-; 
1608044;Praszka - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;3,85;-; 
1608044;Praszka - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;3,87;-; 
1608044;Praszka - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;2,58;-; 
1608044;Praszka - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;2,31;-; 
1608044;Praszka - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,67;-; 
1608044;Praszka - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,6;-; 
1608045;Praszka - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;100,0;m2; 
1608045;Praszka - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;101,6;m2; 
1608045;Praszka - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;32,1;m2; 
1608045;Praszka - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;33,9;m2; 
1608045;Praszka - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;320,8;-; 
1608045;Praszka - obszar wiejski (5);mieszkania na 1000 mieszkańców;2022;333,7;-; 
1608045;Praszka - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2015;4,65;-; 
1608045;Praszka - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2022;4,77;-; 
1608045;Praszka - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2015;3,12;-; 
1608045;Praszka - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2022;3,0;-; 
1608045;Praszka - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2015;0,67;-; 
1608045;Praszka - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
1608052;Radłów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;109,5;m2; 
1608052;Radłów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;109,3;m2; 
1608052;Radłów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,9;m2; 
1608052;Radłów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;30,8;m2; 
1608052;Radłów (2);mieszkania na 1000 mieszkańców;2015;264,0;-; 
1608052;Radłów (2);mieszkania na 1000 mieszkańców;2022;282,0;-; 
1608052;Radłów (2);przeciętna liczba izb w 1 mieszkaniu;2015;5,28;-; 
1608052;Radłów (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,27;-; 
1608052;Radłów (2);przeciętna liczba osób na 1 mieszkanie;2015;3,79;-; 
1608052;Radłów (2);przeciętna liczba osób na 1 mieszkanie;2022;3,55;-; 
1608052;Radłów (2);przeciętna liczba osób na 1 izbę;2015;0,72;-; 
1608052;Radłów (2);przeciętna liczba osób na 1 izbę;2022;0,67;-; 
1608062;Rudniki (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;101,2;m2; 
1608062;Rudniki (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;103,4;m2; 
1608062;Rudniki (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;31,6;m2; 
1608062;Rudniki (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;34,3;m2; 
1608062;Rudniki (2);mieszkania na 1000 mieszkańców;2015;311,9;-; 
1608062;Rudniki (2);mieszkania na 1000 mieszkańców;2022;332,1;-; 
1608062;Rudniki (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,79;-; 
1608062;Rudniki (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,89;-; 
1608062;Rudniki (2);przeciętna liczba osób na 1 mieszkanie;2015;3,21;-; 
1608062;Rudniki (2);przeciętna liczba osób na 1 mieszkanie;2022;3,01;-; 
1608062;Rudniki (2);przeciętna liczba osób na 1 izbę;2015;0,67;-; 
1608062;Rudniki (2);przeciętna liczba osób na 1 izbę;2022;0,62;-; 
1608072;Zębowice (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;108,0;m2; 
1608072;Zębowice (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;102,9;m2; 
1608072;Zębowice (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;31,3;m2; 
1608072;Zębowice (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,7;m2; 
1608072;Zębowice (2);mieszkania na 1000 mieszkańców;2015;290,0;-; 
1608072;Zębowice (2);mieszkania na 1000 mieszkańców;2022;307,7;-; 
1608072;Zębowice (2);przeciętna liczba izb w 1 mieszkaniu;2015;5,59;-; 
1608072;Zębowice (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,35;-; 
1608072;Zębowice (2);przeciętna liczba osób na 1 mieszkanie;2015;3,45;-; 
1608072;Zębowice (2);przeciętna liczba osób na 1 mieszkanie;2022;3,25;-; 
1608072;Zębowice (2);przeciętna liczba osób na 1 izbę;2015;0,62;-; 
1608072;Zębowice (2);przeciętna liczba osób na 1 izbę;2022;0,61;-; 
1609012;Chrząstowice (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;118,3;m2; 
1609012;Chrząstowice (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;122,1;m2; 
1609012;Chrząstowice (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;35,7;m2; 
1609012;Chrząstowice (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;39,0;m2; 
1609012;Chrząstowice (2);mieszkania na 1000 mieszkańców;2015;301,5;-; 
1609012;Chrząstowice (2);mieszkania na 1000 mieszkańców;2022;319,8;-; 
1609012;Chrząstowice (2);przeciętna liczba izb w 1 mieszkaniu;2015;5,6;-; 
1609012;Chrząstowice (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,56;-; 
1609012;Chrząstowice (2);przeciętna liczba osób na 1 mieszkanie;2015;3,32;-; 
1609012;Chrząstowice (2);przeciętna liczba osób na 1 mieszkanie;2022;3,13;-; 
1609012;Chrząstowice (2);przeciętna liczba osób na 1 izbę;2015;0,59;-; 
1609012;Chrząstowice (2);przeciętna liczba osób na 1 izbę;2022;0,56;-; 
1609022;Dąbrowa (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;106,0;m2; 
1609022;Dąbrowa (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;107,7;m2; 
1609022;Dąbrowa (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;33,2;m2; 
1609022;Dąbrowa (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;36,1;m2; 
1609022;Dąbrowa (2);mieszkania na 1000 mieszkańców;2015;313,0;-; 
1609022;Dąbrowa (2);mieszkania na 1000 mieszkańców;2022;335,2;-; 
1609022;Dąbrowa (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,99;-; 
1609022;Dąbrowa (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,01;-; 
1609022;Dąbrowa (2);przeciętna liczba osób na 1 mieszkanie;2015;3,19;-; 
1609022;Dąbrowa (2);przeciętna liczba osób na 1 mieszkanie;2022;2,98;-; 
1609022;Dąbrowa (2);przeciętna liczba osób na 1 izbę;2015;0,64;-; 
1609022;Dąbrowa (2);przeciętna liczba osób na 1 izbę;2022;0,6;-; 
1609032;Dobrzeń Wielki (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;105,5;m2; 
1609032;Dobrzeń Wielki (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;104,0;m2; 
1609032;Dobrzeń Wielki (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;34,5;m2; 
1609032;Dobrzeń Wielki (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;36,5;m2; 
1609032;Dobrzeń Wielki (2);mieszkania na 1000 mieszkańców;2015;327,1;-; 
1609032;Dobrzeń Wielki (2);mieszkania na 1000 mieszkańców;2022;350,6;-; 
1609032;Dobrzeń Wielki (2);przeciętna liczba izb w 1 mieszkaniu;2015;5,04;-; 
1609032;Dobrzeń Wielki (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,05;-; 
1609032;Dobrzeń Wielki (2);przeciętna liczba osób na 1 mieszkanie;2015;3,06;-; 
1609032;Dobrzeń Wielki (2);przeciętna liczba osób na 1 mieszkanie;2022;2,85;-; 
1609032;Dobrzeń Wielki (2);przeciętna liczba osób na 1 izbę;2015;0,61;-; 
1609032;Dobrzeń Wielki (2);przeciętna liczba osób na 1 izbę;2022;0,56;-; 
1609042;Komprachcice (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;117,4;m2; 
1609042;Komprachcice (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;115,5;m2; 
1609042;Komprachcice (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;36,2;m2; 
1609042;Komprachcice (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;35,6;m2; 
1609042;Komprachcice (2);mieszkania na 1000 mieszkańców;2015;308,3;-; 
1609042;Komprachcice (2);mieszkania na 1000 mieszkańców;2022;308,0;-; 
1609042;Komprachcice (2);przeciętna liczba izb w 1 mieszkaniu;2015;5,51;-; 
1609042;Komprachcice (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,41;-; 
1609042;Komprachcice (2);przeciętna liczba osób na 1 mieszkanie;2015;3,24;-; 
1609042;Komprachcice (2);przeciętna liczba osób na 1 mieszkanie;2022;3,25;-; 
1609042;Komprachcice (2);przeciętna liczba osób na 1 izbę;2015;0,59;-; 
1609042;Komprachcice (2);przeciętna liczba osób na 1 izbę;2022;0,6;-; 
1609052;Łubniany (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;112,6;m2; 
1609052;Łubniany (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;116,2;m2; 
1609052;Łubniany (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;35,9;m2; 
1609052;Łubniany (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;38,9;m2; 
1609052;Łubniany (2);mieszkania na 1000 mieszkańców;2015;318,9;-; 
1609052;Łubniany (2);mieszkania na 1000 mieszkańców;2022;334,7;-; 
1609052;Łubniany (2);przeciętna liczba izb w 1 mieszkaniu;2015;5,24;-; 
1609052;Łubniany (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,21;-; 
1609052;Łubniany (2);przeciętna liczba osób na 1 mieszkanie;2015;3,14;-; 
1609052;Łubniany (2);przeciętna liczba osób na 1 mieszkanie;2022;2,99;-; 
1609052;Łubniany (2);przeciętna liczba osób na 1 izbę;2015;0,6;-; 
1609052;Łubniany (2);przeciętna liczba osób na 1 izbę;2022;0,57;-; 
1609062;Murów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;94,1;m2; 
1609062;Murów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;95,9;m2; 
1609062;Murów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;32,8;m2; 
1609062;Murów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;35,9;m2; 
1609062;Murów (2);mieszkania na 1000 mieszkańców;2015;348,5;-; 
1609062;Murów (2);mieszkania na 1000 mieszkańców;2022;374,1;-; 
1609062;Murów (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,75;-; 
1609062;Murów (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,82;-; 
1609062;Murów (2);przeciętna liczba osób na 1 mieszkanie;2015;2,87;-; 
1609062;Murów (2);przeciętna liczba osób na 1 mieszkanie;2022;2,67;-; 
1609062;Murów (2);przeciętna liczba osób na 1 izbę;2015;0,6;-; 
1609062;Murów (2);przeciętna liczba osób na 1 izbę;2022;0,55;-; 
1609073;Niemodlin (3);przeciętna powierzchnia użytkowa 1 mieszkania;2015;78,0;m2; 
1609073;Niemodlin (3);przeciętna powierzchnia użytkowa 1 mieszkania;2022;80,9;m2; 
1609073;Niemodlin (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;26,3;m2; 
1609073;Niemodlin (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;30,2;m2; 
1609073;Niemodlin (3);mieszkania na 1000 mieszkańców;2015;336,7;-; 
1609073;Niemodlin (3);mieszkania na 1000 mieszkańców;2022;372,8;-; 
1609073;Niemodlin (3);przeciętna liczba izb w 1 mieszkaniu;2015;4,0;-; 
1609073;Niemodlin (3);przeciętna liczba izb w 1 mieszkaniu;2022;4,09;-; 
1609073;Niemodlin (3);przeciętna liczba osób na 1 mieszkanie;2015;2,97;-; 
1609073;Niemodlin (3);przeciętna liczba osób na 1 mieszkanie;2022;2,68;-; 
1609073;Niemodlin (3);przeciętna liczba osób na 1 izbę;2015;0,74;-; 
1609073;Niemodlin (3);przeciętna liczba osób na 1 izbę;2022;0,66;-; 
1609074;Niemodlin - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;68,9;m2; 
1609074;Niemodlin - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;70,6;m2; 
1609074;Niemodlin - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;24,9;m2; 
1609074;Niemodlin - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;28,9;m2; 
1609074;Niemodlin - miasto (4);mieszkania na 1000 mieszkańców;2015;360,9;-; 
1609074;Niemodlin - miasto (4);mieszkania na 1000 mieszkańców;2022;409,7;-; 
1609074;Niemodlin - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;3,67;-; 
1609074;Niemodlin - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;3,74;-; 
1609074;Niemodlin - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;2,77;-; 
1609074;Niemodlin - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;2,44;-; 
1609074;Niemodlin - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,75;-; 
1609074;Niemodlin - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,65;-; 
1609075;Niemodlin - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;87,8;m2; 
1609075;Niemodlin - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;91,9;m2; 
1609075;Niemodlin - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;27,6;m2; 
1609075;Niemodlin - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,3;m2; 
1609075;Niemodlin - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;313,7;-; 
1609075;Niemodlin - obszar wiejski (5);mieszkania na 1000 mieszkańców;2022;340,2;-; 
1609075;Niemodlin - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2015;4,36;-; 
1609075;Niemodlin - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2022;4,46;-; 
1609075;Niemodlin - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2015;3,19;-; 
1609075;Niemodlin - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2022;2,94;-; 
1609075;Niemodlin - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2015;0,73;-; 
1609075;Niemodlin - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2022;0,66;-; 
1609083;Ozimek (3);przeciętna powierzchnia użytkowa 1 mieszkania;2015;81,1;m2; 
1609083;Ozimek (3);przeciętna powierzchnia użytkowa 1 mieszkania;2022;83,7;m2; 
1609083;Ozimek (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;26,2;m2; 
1609083;Ozimek (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;30,1;m2; 
1609083;Ozimek (3);mieszkania na 1000 mieszkańców;2015;323,6;-; 
1609083;Ozimek (3);mieszkania na 1000 mieszkańców;2022;359,4;-; 
1609083;Ozimek (3);przeciętna liczba izb w 1 mieszkaniu;2015;4,41;-; 
1609083;Ozimek (3);przeciętna liczba izb w 1 mieszkaniu;2022;4,44;-; 
1609083;Ozimek (3);przeciętna liczba osób na 1 mieszkanie;2015;3,09;-; 
1609083;Ozimek (3);przeciętna liczba osób na 1 mieszkanie;2022;2,78;-; 
1609083;Ozimek (3);przeciętna liczba osób na 1 izbę;2015;0,7;-; 
1609083;Ozimek (3);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
1609084;Ozimek - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;56,6;m2; 
1609084;Ozimek - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;58,1;m2; 
1609084;Ozimek - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;20,5;m2; 
1609084;Ozimek - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;24,1;m2; 
1609084;Ozimek - miasto (4);mieszkania na 1000 mieszkańców;2015;362,5;-; 
1609084;Ozimek - miasto (4);mieszkania na 1000 mieszkańców;2022;414,8;-; 
1609084;Ozimek - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;3,48;-; 
1609084;Ozimek - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;3,52;-; 
1609084;Ozimek - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;2,76;-; 
1609084;Ozimek - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;2,41;-; 
1609084;Ozimek - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,79;-; 
1609084;Ozimek - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,68;-; 
1609085;Ozimek - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;106,4;m2; 
1609085;Ozimek - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;109,4;m2; 
1609085;Ozimek - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;31,0;m2; 
1609085;Ozimek - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;34,7;m2; 
1609085;Ozimek - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;291,1;-; 
1609085;Ozimek - obszar wiejski (5);mieszkania na 1000 mieszkańców;2022;316,9;-; 
1609085;Ozimek - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2015;5,37;-; 
1609085;Ozimek - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2022;5,35;-; 
1609085;Ozimek - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2015;3,44;-; 
1609085;Ozimek - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2022;3,16;-; 
1609085;Ozimek - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2015;0,64;-; 
1609085;Ozimek - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2022;0,59;-; 
1609092;Popielów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;100,6;m2; 
1609092;Popielów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;102,0;m2; 
1609092;Popielów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;31,5;m2; 
1609092;Popielów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;33,9;m2; 
1609092;Popielów (2);mieszkania na 1000 mieszkańców;2015;312,9;-; 
1609092;Popielów (2);mieszkania na 1000 mieszkańców;2022;332,0;-; 
1609092;Popielów (2);przeciętna liczba izb w 1 mieszkaniu;2015;5,13;-; 
1609092;Popielów (2);przeciętna liczba izb w 1 mieszkaniu;2022;5,08;-; 
1609092;Popielów (2);przeciętna liczba osób na 1 mieszkanie;2015;3,2;-; 
1609092;Popielów (2);przeciętna liczba osób na 1 mieszkanie;2022;3,01;-; 
1609092;Popielów (2);przeciętna liczba osób na 1 izbę;2015;0,62;-; 
1609092;Popielów (2);przeciętna liczba osób na 1 izbę;2022;0,59;-; 
1609103;Prószków (3);przeciętna powierzchnia użytkowa 1 mieszkania;2015;118,5;m2; 
1609103;Prószków (3);przeciętna powierzchnia użytkowa 1 mieszkania;2022;118,1;m2; 
1609103;Prószków (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;33,6;m2; 
1609103;Prószków (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;36,9;m2; 
1609103;Prószków (3);mieszkania na 1000 mieszkańców;2015;283,4;-; 
1609103;Prószków (3);mieszkania na 1000 mieszkańców;2022;312,8;-; 
1609103;Prószków (3);przeciętna liczba izb w 1 mieszkaniu;2015;5,54;-; 
1609103;Prószków (3);przeciętna liczba izb w 1 mieszkaniu;2022;5,45;-; 
1609103;Prószków (3);przeciętna liczba osób na 1 mieszkanie;2015;3,53;-; 
1609103;Prószków (3);przeciętna liczba osób na 1 mieszkanie;2022;3,2;-; 
1609103;Prószków (3);przeciętna liczba osób na 1 izbę;2015;0,64;-; 
1609103;Prószków (3);przeciętna liczba osób na 1 izbę;2022;0,59;-; 
1609104;Prószków - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;103,5;m2; 
1609104;Prószków - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;102,0;m2; 
1609104;Prószków - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;29,4;m2; 
1609104;Prószków - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;32,2;m2; 
1609104;Prószków - miasto (4);mieszkania na 1000 mieszkańców;2015;283,9;-; 
1609104;Prószków - miasto (4);mieszkania na 1000 mieszkańców;2022;315,8;-; 
1609104;Prószków - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;4,89;-; 
1609104;Prószków - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;4,79;-; 
1609104;Prószków - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;3,52;-; 
1609104;Prószków - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;3,17;-; 
1609104;Prószków - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,72;-; 
1609104;Prószków - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,66;-; 
1609105;Prószków - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;124,3;m2; 
1609105;Prószków - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;124,7;m2; 
1609105;Prószków - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;35,2;m2; 
1609105;Prószków - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;38,8;m2; 
1609105;Prószków - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;283,2;-; 
1609105;Prószków - obszar wiejski (5);mieszkania na 1000 mieszkańców;2022;311,6;-; 
1609105;Prószków - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2015;5,78;-; 
